,tipo,categoria,pais_origem,pais_destino,ano,kg,valor
3831,Vinhos espumantes,,Brasil,Nova Zelândia,2023,303.0,4231.0
3832,Vinhos espumantes,,Brasil,Países Baixos (Holanda),2023,3.0,49.0
3833,Vinhos espumantes,,Brasil,Panamá,2023,7936.0,43115.0
3834,Vinhos espumantes,,Brasil,Paraguai,2023,64662.0,192975.0
3835,Vinhos espumantes,,Brasil,Peru,2023,108.0,756.0
3836,Vinhos espumantes,,Brasil,Polônia,2023,126.0,659.0
3837,Vinhos espumantes,,Brasil,Porto Rico,2023,,
3838,Vinhos espumantes,,Brasil,Portugal,2023,2191.0,38616.0
3839,Vinhos espumantes,,Brasil,Quênia,2023,,
3840,Vinhos espumantes,,Brasil,Reino Unido,2023,16057.0,86879.0
3841,Vinhos espumantes,,Brasil,Republica Dominicana,2023,,
3842,Vinhos espumantes,,Brasil,Republica Tcheca,2023,,
3843,Vinhos espumantes,,Brasil,Rússia,2023,,
3844,Vinhos espumantes,,Brasil,Serra Leoa,2023,271.0,1287.0
3845,Vinhos espumantes,,Brasil,Sérvia,2023,,
3846,Vinhos espumantes,,Brasil,Singapura,2023,209.0,599.0
3847,Vinhos espumantes,,Brasil,Suécia,2023,,
3848,Vinhos espumantes,,Brasil,Suíça,2023,444.0,4474.0
3849,Vinhos espumantes,,Brasil,Suriname,2023,,
3850,Vinhos espumantes,,Brasil,Tailândia,2023,7.0,43.0
3851,Vinhos espumantes,,Brasil,Taiwan (Formosa),2023,1099.0,3664.0
3852,Vinhos espumantes,,Brasil,"Tcheca, República",2023,167.0,1236.0
3853,Vinhos espumantes,,Brasil,Togo,2023,,
3854,Vinhos espumantes,,Brasil,Trinidade e Tobago,2023,,
3855,Vinhos espumantes,,Brasil,Turquia,2023,6930.0,26566.0
3856,Vinhos espumantes,,Brasil,Uruguai,2023,2812.0,14352.0
3857,Vinhos espumantes,,Brasil,Vanuatu,2023,,
3858,Vinhos espumantes,,Brasil,Venezuela,2023,,
3859,Vinhos espumantes,,Brasil,Vietnã,2023,,
3860,Vinhos espumantes,,Brasil,Outros(1),2023,,
3861,Vinhos espumantes,,Brasil,África do Sul,2024,78.0,1353.0
3862,Vinhos espumantes,,Brasil,Alemanha,2024,22542.0,77981.0
3863,Vinhos espumantes,,Brasil,Angola,2024,,
3864,Vinhos espumantes,,Brasil,Antigua e Barbuda,2024,23.0,100.0
3865,Vinhos espumantes,,Brasil,Antilhas Holandesas,2024,,
3866,Vinhos espumantes,,Brasil,Argentina,2024,10497.0,91831.0
3867,Vinhos espumantes,,Brasil,Aruba,2024,,
3868,Vinhos espumantes,,Brasil,Australia,2024,,
3869,Vinhos espumantes,,Brasil,Bahamas,2024,18.0,236.0
3870,Vinhos espumantes,,Brasil,Bangladesh,2024,,
3871,Vinhos espumantes,,Brasil,Barbados,2024,5.0,7.0
3872,Vinhos espumantes,,Brasil,Belgica,2024,46.0,297.0
3873,Vinhos espumantes,,Brasil,Benin,2024,,
3874,Vinhos espumantes,,Brasil,Bermudas,2024,,
3875,Vinhos espumantes,,Brasil,Bolívia,2024,,
3876,Vinhos espumantes,,Brasil,Bósnia-Herzegovina,2024,,
3877,Vinhos espumantes,,Brasil,Bulgaria,2024,,
3878,Vinhos espumantes,,Brasil,Cabo Verde,2024,,
3879,Vinhos espumantes,,Brasil,Camarões,2024,,
3880,Vinhos espumantes,,Brasil,Canada,2024,1188.0,4215.0
3881,Vinhos espumantes,,Brasil,Catar,2024,,
3882,Vinhos espumantes,,Brasil,"Cayman, Ilhas",2024,2.0,10.0
3883,Vinhos espumantes,,Brasil,Chile,2024,2322.0,14808.0
3884,Vinhos espumantes,,Brasil,China,2024,3834.0,16484.0
3885,Vinhos espumantes,,Brasil,Chipre,2024,45.0,232.0
3886,Vinhos espumantes,,Brasil,Cingapura,2024,,
3887,Vinhos espumantes,,Brasil,Colombia,2024,1080.0,4018.0
3888,Vinhos espumantes,,Brasil,"Coreia do Sul, Republica da",2024,197.0,658.0
3889,Vinhos espumantes,,Brasil,Costa Rica,2024,,
3890,Vinhos espumantes,,Brasil,Cuba,2024,,
3891,Vinhos espumantes,,Brasil,Curaçao,2024,4298.0,21026.0
3892,Vinhos espumantes,,Brasil,Dinamarca,2024,3820.0,51044.0
3893,Vinhos espumantes,,Brasil,Djibuti,2024,271.0,1396.0
3894,Vinhos espumantes,,Brasil,Dominica,2024,477.0,2224.0
3895,Vinhos espumantes,,Brasil,El Salvador,2024,,
3896,Vinhos espumantes,,Brasil,Emirados Arabes Unidos,2024,,
3897,Vinhos espumantes,,Brasil,Equador,2024,,
3898,Vinhos espumantes,,Brasil,Espanha,2024,180.0,2606.0
3899,Vinhos espumantes,,Brasil,Estados Unidos,2024,110205.0,394394.0
3900,Vinhos espumantes,,Brasil,Estonia,2024,,
3901,Vinhos espumantes,,Brasil,Falkland (Malvinas),2024,,
3902,Vinhos espumantes,,Brasil,Filipinas,2024,6.0,64.0
3903,Vinhos espumantes,,Brasil,Filânldia,2024,,
3904,Vinhos espumantes,,Brasil,França,2024,544.0,3006.0
3905,Vinhos espumantes,,Brasil,Gana,2024,6624.0,30240.0
3906,Vinhos espumantes,,Brasil,Gibraltar,2024,,
3907,Vinhos espumantes,,Brasil,Granada,2024,,
3908,Vinhos espumantes,,Brasil,Grécia,2024,114.0,387.0
3909,Vinhos espumantes,,Brasil,Guatemala,2024,,
3910,Vinhos espumantes,,Brasil,Guiana,2024,,
3911,Vinhos espumantes,,Brasil,Guiné Equatorial,2024,,
3912,Vinhos espumantes,,Brasil,Guiné-Bissau,2024,,
3913,Vinhos espumantes,,Brasil,Haiti,2024,854.0,2027.0
3914,Vinhos espumantes,,Brasil,Honduras,2024,,
3915,Vinhos espumantes,,Brasil,Hong Kong,2024,369.0,1730.0
3916,Vinhos espumantes,,Brasil,Hungria,2024,,
3917,Vinhos espumantes,,Brasil,Ilha de Man,2024,,
3918,Vinhos espumantes,,Brasil,Índia,2024,,
3919,Vinhos espumantes,,Brasil,Iraque,2024,,
3920,Vinhos espumantes,,Brasil,Irlanda,2024,,
3921,Vinhos espumantes,,Brasil,Islândia,2024,,
3922,Vinhos espumantes,,Brasil,Itália,2024,191.0,1471.0
3923,Vinhos espumantes,,Brasil,Japão,2024,3096.0,12533.0
3924,Vinhos espumantes,,Brasil,Jordânia,2024,,
3925,Vinhos espumantes,,Brasil,Letônia,2024,59026.0,204119.0
3926,Vinhos espumantes,,Brasil,Líbano,2024,,
3927,Vinhos espumantes,,Brasil,Libéria,2024,1109.0,3018.0
3928,Vinhos espumantes,,Brasil,Luxemburgo,2024,,
3929,Vinhos espumantes,,Brasil,Maldivas,2024,4270.0,17948.0
3930,Vinhos espumantes,,Brasil,Malta,2024,152.0,1184.0
3931,Vinhos espumantes,,Brasil,Marrocos,2024,11640.0,75036.0
3932,Vinhos espumantes,,Brasil,"Marshall, Ilhas",2024,1056.0,4625.0
3933,Vinhos espumantes,,Brasil,Montenegro,2024,,
3934,Vinhos espumantes,,Brasil,México,2024,117.0,459.0
3935,Vinhos espumantes,,Brasil,Nicarágua,2024,,
3936,Vinhos espumantes,,Brasil,Nigéria,2024,,
3937,Vinhos espumantes,,Brasil,Noruega,2024,5.0,28.0
3938,Vinhos espumantes,,Brasil,Nova Zelândia,2024,,
3939,Vinhos espumantes,,Brasil,Países Baixos (Holanda),2024,2720.0,15527.0
3940,Vinhos espumantes,,Brasil,Panamá,2024,1400.0,6076.0
3941,Vinhos espumantes,,Brasil,Paraguai,2024,56735.0,195503.0
3942,Vinhos espumantes,,Brasil,Peru,2024,1373.0,10418.0
3943,Vinhos espumantes,,Brasil,Polônia,2024,,
3944,Vinhos espumantes,,Brasil,Porto Rico,2024,,
3945,Vinhos espumantes,,Brasil,Portugal,2024,17780.0,114156.0
3946,Vinhos espumantes,,Brasil,Quênia,2024,,
3947,Vinhos espumantes,,Brasil,Reino Unido,2024,9416.0,62958.0
3948,Vinhos espumantes,,Brasil,Republica Dominicana,2024,,
3949,Vinhos espumantes,,Brasil,Republica Tcheca,2024,,
3950,Vinhos espumantes,,Brasil,Rússia,2024,,
3951,Vinhos espumantes,,Brasil,Serra Leoa,2024,586.0,3025.0
3952,Vinhos espumantes,,Brasil,Sérvia,2024,1244.0,4843.0
3953,Vinhos espumantes,,Brasil,Singapura,2024,309.0,1046.0
3954,Vinhos espumantes,,Brasil,Suécia,2024,,
3955,Vinhos espumantes,,Brasil,Suíça,2024,26632.0,82852.0
3956,Vinhos espumantes,,Brasil,Suriname,2024,,
3957,Vinhos espumantes,,Brasil,Tailândia,2024,,
3958,Vinhos espumantes,,Brasil,Taiwan (Formosa),2024,,
3959,Vinhos espumantes,,Brasil,"Tcheca, República",2024,360.0,5403.0
3960,Vinhos espumantes,,Brasil,Togo,2024,1890.0,10358.0
3961,Vinhos espumantes,,Brasil,Trinidade e Tobago,2024,,
3962,Vinhos espumantes,,Brasil,Turquia,2024,,
3963,Vinhos espumantes,,Brasil,Uruguai,2024,88429.0,302751.0
3964,Vinhos espumantes,,Brasil,Vanuatu,2024,,
3965,Vinhos espumantes,,Brasil,Venezuela,2024,,
3966,Vinhos espumantes,,Brasil,Vietnã,2024,,
3967,Vinhos espumantes,,Brasil,Outros(1),2024,,
3968,Suco de uva,,Brasil,África do Sul,2009,,
3969,Suco de uva,,Brasil,"Alemanha, República Democrática da",2009,,
3970,Suco de uva,,Brasil,Angola,2009,237494.0,191270.0
3971,Suco de uva,,Brasil,Antígua e Barbuda,2009,,
3972,Suco de uva,,Brasil,Antilhas Holandesas,2009,,
3973,Suco de uva,,Brasil,Arábia Saudita,2009,48760.0,124520.0
3974,Suco de uva,,Brasil,Argélia,2009,,
3975,Suco de uva,,Brasil,Argentina,2009,1260.0,6979.0
3976,Suco de uva,,Brasil,Aruba,2009,5008.0,3270.0
3977,Suco de uva,,Brasil,Austrália,2009,,
3978,Suco de uva,,Brasil,Áustria,2009,,
3979,Suco de uva,,Brasil,Bahamas,2009,,
3980,Suco de uva,,Brasil,Bangladesh,2009,,
3981,Suco de uva,,Brasil,Barbados,2009,2806.0,2314.0
3982,Suco de uva,,Brasil,Barein,2009,,
3983,Suco de uva,,Brasil,Bélgica,2009,,
3984,Suco de uva,,Brasil,Belize,2009,,
3985,Suco de uva,,Brasil,Benin,2009,,
3986,Suco de uva,,Brasil,Bermudas,2009,,
3987,Suco de uva,,Brasil,Birmânia,2009,,
3988,Suco de uva,,Brasil,Bolívia,2009,,
3989,Suco de uva,,Brasil,Brasil,2009,,
3990,Suco de uva,,Brasil,Bulgária,2009,,
3991,Suco de uva,,Brasil,Cabo Verde,2009,,
3992,Suco de uva,,Brasil,Camarões,2009,,
3993,Suco de uva,,Brasil,Canadá,2009,,
3994,Suco de uva,,Brasil,Catar,2009,,
3995,Suco de uva,,Brasil,"Cayman, Ilhas",2009,,
3996,Suco de uva,,Brasil,Chile,2009,,
3997,Suco de uva,,Brasil,China,2009,,
3998,Suco de uva,,Brasil,Chipre,2009,,
3999,Suco de uva,,Brasil,Cingapura,2009,,
4000,Suco de uva,,Brasil,Colômbia,2009,,
4001,Suco de uva,,Brasil,Congo,2009,,
4002,Suco de uva,,Brasil,Coreia do Sul,2009,,
4003,Suco de uva,,Brasil,Costa do Marfim,2009,,
4004,Suco de uva,,Brasil,Costa Rica,2009,,
4005,Suco de uva,,Brasil,Coveite,2009,,
4006,Suco de uva,,Brasil,Cuba,2009,,
4007,Suco de uva,,Brasil,Curaçao,2009,,
4008,Suco de uva,,Brasil,Dinamarca,2009,74200.0,184388.0
4009,Suco de uva,,Brasil,"Dominica, Ilha de",2009,,
4010,Suco de uva,,Brasil,El Salvador,2009,,
4011,Suco de uva,,Brasil,Emirados Árabes Unidos,2009,,
4012,Suco de uva,,Brasil,Equador,2009,,
4013,Suco de uva,,Brasil,Espanha,2009,,
4014,Suco de uva,,Brasil,Estados Unidos,2009,985916.0,2002894.0
4015,Suco de uva,,Brasil,Falkland (Malvinas),2009,,
4016,Suco de uva,,Brasil,Filipinas,2009,,
4017,Suco de uva,,Brasil,Finlândia,2009,,
4018,Suco de uva,,Brasil,França,2009,,
4019,Suco de uva,,Brasil,Gabão,2009,,
4020,Suco de uva,,Brasil,Gana,2009,,
4021,Suco de uva,,Brasil,Gibraltar,2009,,
4022,Suco de uva,,Brasil,Granada,2009,,
4023,Suco de uva,,Brasil,Grécia,2009,,
4024,Suco de uva,,Brasil,Guatemala,2009,1800.0,2850.0
4025,Suco de uva,,Brasil,Guiana,2009,,
4026,Suco de uva,,Brasil,Guiana Francesa,2009,,
4027,Suco de uva,,Brasil,Guiné Bissau,2009,,
4028,Suco de uva,,Brasil,Guine Equatorial,2009,,
4029,Suco de uva,,Brasil,Haiti,2009,,
4030,Suco de uva,,Brasil,Hong Kong,2009,,
4031,Suco de uva,,Brasil,Hungria,2009,,
4032,Suco de uva,,Brasil,Ilha de Man,2009,,
4033,Suco de uva,,Brasil,India,2009,,
4034,Suco de uva,,Brasil,Indonésia,2009,,
4035,Suco de uva,,Brasil,Irã,2009,,
4036,Suco de uva,,Brasil,Iraque,2009,,
4037,Suco de uva,,Brasil,Irlanda,2009,,
4038,Suco de uva,,Brasil,Israel,2009,18550.0,46097.0
4039,Suco de uva,,Brasil,Itália,2009,37500.0,88201.0
4040,Suco de uva,,Brasil,Iugoslâvia,2009,,
4041,Suco de uva,,Brasil,Jamaica,2009,,
4042,Suco de uva,,Brasil,Japão,2009,4003555.0,8938827.0
4043,Suco de uva,,Brasil,Líbano,2009,,
4044,Suco de uva,,Brasil,Libéria,2009,,
4045,Suco de uva,,Brasil,Líbia,2009,,
4046,Suco de uva,,Brasil,Luxemburgo,2009,,
4047,Suco de uva,,Brasil,Malásia,2009,18550.0,44520.0
4048,Suco de uva,,Brasil,Malta,2009,,
4049,Suco de uva,,Brasil,"Marshall, Ilhas",2009,,
4050,Suco de uva,,Brasil,Mauritânia,2009,,
4051,Suco de uva,,Brasil,México,2009,18550.0,48230.0
4052,Suco de uva,,Brasil,Moçambique,2009,,
4053,Suco de uva,,Brasil,Mônaco,2009,,
4054,Suco de uva,,Brasil,Montenegro,2009,,
4055,Suco de uva,,Brasil,Namíbia,2009,,
4056,Suco de uva,,Brasil,Nigéria,2009,,
4057,Suco de uva,,Brasil,Noruega,2009,,
4058,Suco de uva,,Brasil,Nova Caledônia,2009,,
4059,Suco de uva,,Brasil,Nova Zelândia,2009,,
4060,Suco de uva,,Brasil,Países Baixos,2009,,
4061,Suco de uva,,Brasil,Panamá,2009,,
4062,Suco de uva,,Brasil,Paquistão,2009,,
4063,Suco de uva,,Brasil,Paraguai,2009,11683.0,23404.0
4064,Suco de uva,,Brasil,Peru,2009,7950.0,19478.0
4065,Suco de uva,,Brasil,Polônia,2009,,
4066,Suco de uva,,Brasil,Porto Rico,2009,351740.0,803785.0
4067,Suco de uva,,Brasil,Portugal,2009,,
4068,Suco de uva,,Brasil,Quênia,2009,,
4069,Suco de uva,,Brasil,Reino Unido,2009,30.0,110.0
4070,Suco de uva,,Brasil,República Centro Africana,2009,,
4071,Suco de uva,,Brasil,República Dominicana,2009,21465.0,60138.0
4072,Suco de uva,,Brasil,República Federativa da Rússia,2009,,
4073,Suco de uva,,Brasil,Rússia,2009,,
4074,Suco de uva,,Brasil,São Tomé e Príncipe,2009,,
4075,Suco de uva,,Brasil,Senegal,2009,,
4076,Suco de uva,,Brasil,Serra Leoa,2009,,
4077,Suco de uva,,Brasil,Singapura,2009,,
4078,Suco de uva,,Brasil,Sri Lanka,2009,,
4079,Suco de uva,,Brasil,Suécia,2009,,
4080,Suco de uva,,Brasil,Suíça,2009,297.0,467.0
4081,Suco de uva,,Brasil,Suriname,2009,,
4082,Suco de uva,,Brasil,Tailândia,2009,4500.0,12789.0
4083,Suco de uva,,Brasil,Taiwan (Formosa),2009,,
4084,Suco de uva,,Brasil,Tanzânia,2009,,
4085,Suco de uva,,Brasil,"Tcheca, República",2009,,
4086,Suco de uva,,Brasil,Togo,2009,,
4087,Suco de uva,,Brasil,Toquelau,2009,,
4088,Suco de uva,,Brasil,Trinidade e Tobago,2009,,
4089,Suco de uva,,Brasil,Turquia,2009,,
4090,Suco de uva,,Brasil,Uruguai,2009,320.0,832.0
4091,Suco de uva,,Brasil,Vanuatu,2009,,
4092,Suco de uva,,Brasil,Venezuela,2009,7688.0,15969.0
4093,Suco de uva,,Brasil,África do Sul,2010,,
4094,Suco de uva,,Brasil,"Alemanha, República Democrática da",2010,,
4095,Suco de uva,,Brasil,Angola,2010,6413.0,8108.0
4096,Suco de uva,,Brasil,Antígua e Barbuda,2010,,
4097,Suco de uva,,Brasil,Antilhas Holandesas,2010,,
4098,Suco de uva,,Brasil,Arábia Saudita,2010,,
4099,Suco de uva,,Brasil,Argélia,2010,,
4100,Suco de uva,,Brasil,Argentina,2010,840.0,5315.0
4101,Suco de uva,,Brasil,Aruba,2010,1878.0,1143.0
4102,Suco de uva,,Brasil,Austrália,2010,,
4103,Suco de uva,,Brasil,Áustria,2010,,
4104,Suco de uva,,Brasil,Bahamas,2010,,
4105,Suco de uva,,Brasil,Bangladesh,2010,,
4106,Suco de uva,,Brasil,Barbados,2010,,
4107,Suco de uva,,Brasil,Barein,2010,,
4108,Suco de uva,,Brasil,Bélgica,2010,,
4109,Suco de uva,,Brasil,Belize,2010,,
4110,Suco de uva,,Brasil,Benin,2010,,
4111,Suco de uva,,Brasil,Bermudas,2010,,
4112,Suco de uva,,Brasil,Birmânia,2010,8.0,14.0
4113,Suco de uva,,Brasil,Bolívia,2010,539.0,910.0
4114,Suco de uva,,Brasil,Brasil,2010,,
4115,Suco de uva,,Brasil,Bulgária,2010,,
4116,Suco de uva,,Brasil,Cabo Verde,2010,,
4117,Suco de uva,,Brasil,Camarões,2010,,
4118,Suco de uva,,Brasil,Canadá,2010,,
4119,Suco de uva,,Brasil,Catar,2010,,
4120,Suco de uva,,Brasil,"Cayman, Ilhas",2010,,
4121,Suco de uva,,Brasil,Chile,2010,,
4122,Suco de uva,,Brasil,China,2010,,
4123,Suco de uva,,Brasil,Chipre,2010,,
4124,Suco de uva,,Brasil,Cingapura,2010,,
4125,Suco de uva,,Brasil,Colômbia,2010,,
4126,Suco de uva,,Brasil,Congo,2010,,
4127,Suco de uva,,Brasil,Coreia do Sul,2010,,
4128,Suco de uva,,Brasil,Costa do Marfim,2010,,
4129,Suco de uva,,Brasil,Costa Rica,2010,,
4130,Suco de uva,,Brasil,Coveite,2010,,
4131,Suco de uva,,Brasil,Cuba,2010,,
4132,Suco de uva,,Brasil,Curaçao,2010,,
4133,Suco de uva,,Brasil,Dinamarca,2010,,
4134,Suco de uva,,Brasil,"Dominica, Ilha de",2010,,
4135,Suco de uva,,Brasil,El Salvador,2010,,
4136,Suco de uva,,Brasil,Emirados Árabes Unidos,2010,,
4137,Suco de uva,,Brasil,Equador,2010,,
4138,Suco de uva,,Brasil,Espanha,2010,,
4139,Suco de uva,,Brasil,Estados Unidos,2010,204956.0,422800.0
4140,Suco de uva,,Brasil,Falkland (Malvinas),2010,,
4141,Suco de uva,,Brasil,Filipinas,2010,,
4142,Suco de uva,,Brasil,Finlândia,2010,,
4143,Suco de uva,,Brasil,França,2010,,
4144,Suco de uva,,Brasil,Gabão,2010,,
4145,Suco de uva,,Brasil,Gana,2010,2626.0,2803.0
4146,Suco de uva,,Brasil,Gibraltar,2010,,
4147,Suco de uva,,Brasil,Granada,2010,,
4148,Suco de uva,,Brasil,Grécia,2010,,
4149,Suco de uva,,Brasil,Guatemala,2010,1656.0,2898.0
4150,Suco de uva,,Brasil,Guiana,2010,,
4151,Suco de uva,,Brasil,Guiana Francesa,2010,,
4152,Suco de uva,,Brasil,Guiné Bissau,2010,32.0,70.0
4153,Suco de uva,,Brasil,Guine Equatorial,2010,,
4154,Suco de uva,,Brasil,Haiti,2010,,
4155,Suco de uva,,Brasil,Hong Kong,2010,,
4156,Suco de uva,,Brasil,Hungria,2010,,
4157,Suco de uva,,Brasil,Ilha de Man,2010,,
4158,Suco de uva,,Brasil,India,2010,,
4159,Suco de uva,,Brasil,Indonésia,2010,,
4160,Suco de uva,,Brasil,Irã,2010,,
4161,Suco de uva,,Brasil,Iraque,2010,,
4162,Suco de uva,,Brasil,Irlanda,2010,,
4163,Suco de uva,,Brasil,Israel,2010,18550.0,46097.0
4164,Suco de uva,,Brasil,Itália,2010,,
4165,Suco de uva,,Brasil,Iugoslâvia,2010,,
4166,Suco de uva,,Brasil,Jamaica,2010,,
4167,Suco de uva,,Brasil,Japão,2010,2707950.0,7174253.0
4168,Suco de uva,,Brasil,Líbano,2010,,
4169,Suco de uva,,Brasil,Libéria,2010,,
4170,Suco de uva,,Brasil,Líbia,2010,,
4171,Suco de uva,,Brasil,Luxemburgo,2010,,
4172,Suco de uva,,Brasil,Malásia,2010,,
4173,Suco de uva,,Brasil,Malta,2010,,
4174,Suco de uva,,Brasil,"Marshall, Ilhas",2010,,
4175,Suco de uva,,Brasil,Mauritânia,2010,,
4176,Suco de uva,,Brasil,México,2010,37074.0,102175.0
4177,Suco de uva,,Brasil,Moçambique,2010,,
4178,Suco de uva,,Brasil,Mônaco,2010,,
4179,Suco de uva,,Brasil,Montenegro,2010,,
4180,Suco de uva,,Brasil,Namíbia,2010,,
4181,Suco de uva,,Brasil,Nigéria,2010,,
4182,Suco de uva,,Brasil,Noruega,2010,,
4183,Suco de uva,,Brasil,Nova Caledônia,2010,,
4184,Suco de uva,,Brasil,Nova Zelândia,2010,,
4185,Suco de uva,,Brasil,Países Baixos,2010,,
4186,Suco de uva,,Brasil,Panamá,2010,,
4187,Suco de uva,,Brasil,Paquistão,2010,,
4188,Suco de uva,,Brasil,Paraguai,2010,13693.0,27644.0
4189,Suco de uva,,Brasil,Peru,2010,,
4190,Suco de uva,,Brasil,Polônia,2010,,
4191,Suco de uva,,Brasil,Porto Rico,2010,75860.0,178570.0
4192,Suco de uva,,Brasil,Portugal,2010,121.0,225.0
4193,Suco de uva,,Brasil,Quênia,2010,,
4194,Suco de uva,,Brasil,Reino Unido,2010,,
4195,Suco de uva,,Brasil,República Centro Africana,2010,,
4196,Suco de uva,,Brasil,República Dominicana,2010,21431.0,61904.0
4197,Suco de uva,,Brasil,República Federativa da Rússia,2010,,
4198,Suco de uva,,Brasil,Rússia,2010,,
4199,Suco de uva,,Brasil,São Tomé e Príncipe,2010,,
4200,Suco de uva,,Brasil,Senegal,2010,,
4201,Suco de uva,,Brasil,Serra Leoa,2010,,
4202,Suco de uva,,Brasil,Singapura,2010,,
4203,Suco de uva,,Brasil,Sri Lanka,2010,,
4204,Suco de uva,,Brasil,Suécia,2010,,
4205,Suco de uva,,Brasil,Suíça,2010,119.0,466.0
4206,Suco de uva,,Brasil,Suriname,2010,,
4207,Suco de uva,,Brasil,Tailândia,2010,2400.0,6821.0
4208,Suco de uva,,Brasil,Taiwan (Formosa),2010,,
4209,Suco de uva,,Brasil,Tanzânia,2010,,
4210,Suco de uva,,Brasil,"Tcheca, República",2010,941.0,3917.0
4211,Suco de uva,,Brasil,Togo,2010,,
4212,Suco de uva,,Brasil,Toquelau,2010,,
4213,Suco de uva,,Brasil,Trinidade e Tobago,2010,,
4214,Suco de uva,,Brasil,Turquia,2010,,
4215,Suco de uva,,Brasil,Uruguai,2010,160.0,480.0
4216,Suco de uva,,Brasil,Vanuatu,2010,,
4217,Suco de uva,,Brasil,Venezuela,2010,450.0,1512.0
4218,Suco de uva,,Brasil,África do Sul,2011,,
4219,Suco de uva,,Brasil,"Alemanha, República Democrática da",2011,,
4220,Suco de uva,,Brasil,Angola,2011,,
4221,Suco de uva,,Brasil,Antígua e Barbuda,2011,,
4222,Suco de uva,,Brasil,Antilhas Holandesas,2011,,
4223,Suco de uva,,Brasil,Arábia Saudita,2011,,
4224,Suco de uva,,Brasil,Argélia,2011,,
4225,Suco de uva,,Brasil,Argentina,2011,14235.0,131312.0
4226,Suco de uva,,Brasil,Aruba,2011,,
4227,Suco de uva,,Brasil,Austrália,2011,,
4228,Suco de uva,,Brasil,Áustria,2011,,
4229,Suco de uva,,Brasil,Bahamas,2011,,
4230,Suco de uva,,Brasil,Bangladesh,2011,,
4231,Suco de uva,,Brasil,Barbados,2011,,
4232,Suco de uva,,Brasil,Barein,2011,,
4233,Suco de uva,,Brasil,Bélgica,2011,,
4234,Suco de uva,,Brasil,Belize,2011,,
4235,Suco de uva,,Brasil,Benin,2011,,
4236,Suco de uva,,Brasil,Bermudas,2011,,
4237,Suco de uva,,Brasil,Birmânia,2011,,
4238,Suco de uva,,Brasil,Bolívia,2011,3375.0,8958.0
4239,Suco de uva,,Brasil,Brasil,2011,,
4240,Suco de uva,,Brasil,Bulgária,2011,,
4241,Suco de uva,,Brasil,Cabo Verde,2011,,
4242,Suco de uva,,Brasil,Camarões,2011,,
4243,Suco de uva,,Brasil,Canadá,2011,,
4244,Suco de uva,,Brasil,Catar,2011,,
4245,Suco de uva,,Brasil,"Cayman, Ilhas",2011,,
4246,Suco de uva,,Brasil,Chile,2011,,
4247,Suco de uva,,Brasil,China,2011,1146.0,1619.0
4248,Suco de uva,,Brasil,Chipre,2011,,
4249,Suco de uva,,Brasil,Cingapura,2011,,
4250,Suco de uva,,Brasil,Colômbia,2011,,
4251,Suco de uva,,Brasil,Congo,2011,,
4252,Suco de uva,,Brasil,Coreia do Sul,2011,,
4253,Suco de uva,,Brasil,Costa do Marfim,2011,,
4254,Suco de uva,,Brasil,Costa Rica,2011,,
4255,Suco de uva,,Brasil,Coveite,2011,,
4256,Suco de uva,,Brasil,Cuba,2011,,
4257,Suco de uva,,Brasil,Curaçao,2011,,
4258,Suco de uva,,Brasil,Dinamarca,2011,,
4259,Suco de uva,,Brasil,"Dominica, Ilha de",2011,,
4260,Suco de uva,,Brasil,El Salvador,2011,,
4261,Suco de uva,,Brasil,Emirados Árabes Unidos,2011,,
4262,Suco de uva,,Brasil,Equador,2011,,
4263,Suco de uva,,Brasil,Espanha,2011,960.0,3799.0
4264,Suco de uva,,Brasil,Estados Unidos,2011,86325.0,330287.0
4265,Suco de uva,,Brasil,Falkland (Malvinas),2011,,
4266,Suco de uva,,Brasil,Filipinas,2011,,
4267,Suco de uva,,Brasil,Finlândia,2011,,
4268,Suco de uva,,Brasil,França,2011,,
4269,Suco de uva,,Brasil,Gabão,2011,,
4270,Suco de uva,,Brasil,Gana,2011,,
4271,Suco de uva,,Brasil,Gibraltar,2011,,
4272,Suco de uva,,Brasil,Granada,2011,,
4273,Suco de uva,,Brasil,Grécia,2011,,
4274,Suco de uva,,Brasil,Guatemala,2011,,
4275,Suco de uva,,Brasil,Guiana,2011,,
4276,Suco de uva,,Brasil,Guiana Francesa,2011,,
4277,Suco de uva,,Brasil,Guiné Bissau,2011,,
4278,Suco de uva,,Brasil,Guine Equatorial,2011,,
4279,Suco de uva,,Brasil,Haiti,2011,,
4280,Suco de uva,,Brasil,Hong Kong,2011,,
4281,Suco de uva,,Brasil,Hungria,2011,,
4282,Suco de uva,,Brasil,Ilha de Man,2011,,
4283,Suco de uva,,Brasil,India,2011,,
4284,Suco de uva,,Brasil,Indonésia,2011,,
4285,Suco de uva,,Brasil,Irã,2011,,
4286,Suco de uva,,Brasil,Iraque,2011,,
4287,Suco de uva,,Brasil,Irlanda,2011,,
4288,Suco de uva,,Brasil,Israel,2011,,
4289,Suco de uva,,Brasil,Itália,2011,,
4290,Suco de uva,,Brasil,Iugoslâvia,2011,,
4291,Suco de uva,,Brasil,Jamaica,2011,,
4292,Suco de uva,,Brasil,Japão,2011,4001175.0,14015433.0
4293,Suco de uva,,Brasil,Líbano,2011,,
4294,Suco de uva,,Brasil,Libéria,2011,,
4295,Suco de uva,,Brasil,Líbia,2011,,
